Ticker,Profile,LOOKAHEAD,TP,SL,THRESH,Valid,Reject_Reasons,Score,Validation_Precision,Precision_Std,Base_Rate,Excess_Precision,Precision_Lift,Trades,Valid_Folds,Avg_Return,Avg_Holding_Days,Expectancy_Per_Day,Timeout_Rate
CTD,POSITION,50,0.15,-0.07,0.6,False,"low_precision,low_excess_precision",-0.0527348437923861,0.24168126094570927,0.12571753911377845,0.2656875834445928,-0.024006322498883542,0.9096445415427761,571,3,0.012799892550351565,25.325744308231172,0.0005054103205837878,0.24518388791593695
CTD,POSITION,40,0.15,-0.07,0.65,False,"low_precision,low_excess_precision",-0.05451749477369625,0.22377622377622378,0.12721241256970817,0.24811362627607633,-0.024337402499852556,0.9019102506902118,429,3,0.006594233702791321,21.006993006993007,0.0003139065976878397,0.2517482517482518
CTD,POSITION,50,0.15,-0.08,0.65,False,"low_precision,low_excess_precision",-0.05515207499172288,0.25813449023861174,0.14694965277665792,0.27636849132176233,-0.018234001083150597,0.9340228622663626,461,3,0.014446561026680122,26.401301518438178,0.0005471912441908866,0.26247288503253796
CTD,POSITION,40,0.1,-0.1,0.6,False,"low_precision,low_excess_precision",-0.05626392096202458,0.3926453143534994,0.15236571086398668,0.40967598757212603,-0.017030673218626613,0.9584289177454971,843,3,-0.002482658504376235,18.845788849347567,-0.00013173545156908875,0.1601423487544484
CTD,POSITION,60,0.1,-0.1,0.5,False,"low_precision,low_excess_precision",-0.057047939469507064,0.4471468662301216,0.18401995072782157,0.462739848282017,-0.015592982051895354,0.9663029171226785,1069,3,-0.0005270431935178088,21.911131898971,-2.4053672622841832e-05,0.0813844714686623
CTD,POSITION,50,0.15,-0.07,0.65,False,"low_precision,low_excess_precision",-0.05740781306395237,0.24444444444444444,0.15225119002429213,0.2656875834445928,-0.021243139000148376,0.9200446643204794,450,3,0.015153545776573307,26.073333333333334,0.0005811894314494547,0.25333333333333335
CTD,POSITION,40,0.1,-0.07,0.6,False,"low_precision,low_excess_precision",-0.057734451548935556,0.34908136482939633,0.14029833185427823,0.3821571238348868,-0.03307575900549048,0.9134498407696021,762,3,0.0005702780740332715,16.691601049868765,3.416557059417554e-05,0.1272965879265092
CTD,POSITION,60,0.15,-0.1,0.55,False,"low_precision,low_excess_precision",-0.06057755103677659,0.3080568720379147,0.1450590236681886,0.32262382864792505,-0.01456695661001034,0.9548484759296699,633,3,0.003134097491445925,29.03949447077409,0.00010792534610036741,0.1943127962085308
CTD,POSITION,50,0.1,-0.1,0.6,False,"low_precision,low_excess_precision",-0.06138573890510543,0.4074505238649593,0.14371014348446917,0.43168669336893634,-0.024236169503977056,0.9438570360863059,859,3,-0.0037378703585627332,21.10710128055879,-0.00017709065345834576,0.12339930151338765
CTD,POSITION,60,0.15,-0.1,0.6,False,"low_precision,low_excess_precision",-0.06245902295874921,0.3106060606060606,0.15822837400063827,0.32262382864792505,-0.01201776804186444,0.9627499027118385,528,3,0.0027267004870903944,29.448863636363637,9.259102560517333e-05,0.1893939393939394
CTD,POSITION,60,0.15,-0.07,0.7,False,"low_precision,low_excess_precision",-0.06410669834191643,0.2724458204334365,0.2004870004858958,0.2896028558679161,-0.017157035434479606,0.9407566740879745,323,3,0.008453089246637851,25.507739938080494,0.00033139310918278746,0.14860681114551083
CTD,POSITION,40,0.1,-0.1,0.65,False,"low_precision,low_excess_precision",-0.0672409184447213,0.38450899031811897,0.15384532407219284,0.40967598757212603,-0.025166997254007062,0.9385685298722938,723,3,-0.003399963333251327,18.925311203319502,-0.00017965164728574298,0.16874135546334718
CTD,POSITION,50,0.15,-0.1,0.5,False,"low_precision,low_excess_precision",-0.06908583615814624,0.2786885245901639,0.1609142310408557,0.29506008010680906,-0.016371555516645153,0.9445144986904588,854,3,0.003836295299659391,26.675644028103044,0.00014381265904860648,0.2540983606557377
CTD,POSITION,60,0.1,-0.07,0.5,False,"low_precision,low_excess_precision",-0.07010653760760846,0.3846880907372401,0.17177548354100114,0.42302543507362783,-0.038337344336387746,0.9093734275361278,1058,3,4.4675921191031464e-05,19.631379962192817,2.2757402319549136e-06,0.057655954631379965
CTD,POSITION,50,0.1,-0.07,0.7,False,"low_precision,low_excess_precision",-0.07014182214729324,0.35304347826086957,0.12080104737671415,0.3991989319092123,-0.046155453648342726,0.8843798145651867,575,3,-0.004320098574840425,18.05391304347826,-0.000239288766052948,0.08
CTD,POSITION,40,0.1,-0.08,0.65,False,"low_precision,low_excess_precision",-0.07068022570552654,0.3528591352859135,0.12960276543052718,0.39236573457612073,-0.03950659929020722,0.899311798385762,717,3,-0.004282482515306018,17.290097629009765,-0.00024768411416446116,0.13249651324965134
CTD,POSITION,50,0.15,-0.07,0.7,False,"low_precision,low_excess_precision",-0.07286000730694286,0.22752808988764045,0.13141322607454448,0.2656875834445928,-0.03815949355695236,0.8563745662533574,356,3,0.014588677392505996,26.96067415730337,0.0005411095177682329,0.27808988764044945
CTD,POSITION,50,0.1,-0.1,0.65,False,"low_precision,low_excess_precision",-0.07369708941505218,0.39544235924932974,0.1316273410458446,0.43168669336893634,-0.03624433411960659,0.9160401847163935,746,3,-0.006163775005749894,21.20911528150134,-0.00029061914764711284,0.12734584450402145
CTD,POSITION,60,0.1,-0.1,0.55,False,"low_precision,low_excess_precision",-0.07381055119200453,0.43217665615141954,0.1748171753956568,0.462739848282017,-0.03056319213059744,0.9339516724612781,951,3,-0.003952444423811517,21.605678233438486,-0.0001829354478449789,0.08307045215562565
CTD,POSITION,60,0.1,-0.08,0.65,False,"low_precision,low_excess_precision",-0.07431553706935747,0.39331210191082805,0.13334232283384298,0.43998215082552433,-0.04667004891469628,0.8939274020069718,628,3,-0.004556539319459936,19.90764331210191,-0.00022888391397193254,0.0589171974522293
